[s],CH2[V],CH3[V]
1.1360E-03,4.23477E+00,-2.04680E-01
1.1400E-03,4.19102E+00,-2.00914E-01
1.1440E-03,4.15352E+00,-1.97383E-01
1.1480E-03,4.11992E+00,-1.92977E-01
1.1520E-03,4.08477E+00,-1.89086E-01
1.1560E-03,4.04727E+00,-1.85039E-01
1.1600E-03,3.99727E+00,-1.81695E-01
1.1640E-03,3.96523E+00,-1.78008E-01
1.1680E-03,3.92383E+00,-1.74008E-01
1.1720E-03,3.86758E+00,-1.69383E-01
1.1760E-03,3.81133E+00,-1.65555E-01
1.1800E-03,3.76836E+00,-1.61852E-01
1.1840E-03,3.73086E+00,-1.57977E-01
1.1880E-03,3.68633E+00,-1.55148E-01
1.1920E-03,3.64805E+00,-1.50352E-01
1.1960E-03,3.59258E+00,-1.45633E-01
1.2000E-03,3.53477E+00,-1.41680E-01
1.2040E-03,3.49492E+00,-1.37883E-01
1.2080E-03,3.43008E+00,-1.34461E-01
1.2120E-03,3.39102E+00,-1.31086E-01
1.2160E-03,3.34023E+00,-1.26852E-01
1.2200E-03,3.30039E+00,-1.22930E-01
1.2240E-03,3.24727E+00,-1.17477E-01
1.2280E-03,3.18086E+00,-1.14211E-01
1.2320E-03,3.12305E+00,-1.11430E-01
1.2360E-03,3.07930E+00,-1.08133E-01
1.2400E-03,3.03789E+00,-1.04508E-01
1.2440E-03,2.97070E+00,-1.00133E-01
1.2480E-03,2.91914E+00,-9.62891E-02
1.2520E-03,2.86992E+00,-9.33359E-02
1.2560E-03,2.81914E+00,-9.00547E-02
1.2600E-03,2.75273E+00,-8.74297E-02
1.2640E-03,2.69961E+00,-8.42266E-02
1.2680E-03,2.64570E+00,-8.19141E-02
1.2720E-03,2.59414E+00,-7.81328E-02
1.2760E-03,2.53320E+00,-7.48828E-02
1.2800E-03,2.47305E+00,-7.20078E-02
1.2840E-03,2.41523E+00,-6.90703E-02
1.2880E-03,2.37148E+00,-6.64922E-02
1.2920E-03,2.30977E+00,-6.39141E-02
1.2960E-03,2.25039E+00,-6.20078E-02
1.3000E-03,2.20664E+00,-5.87734E-02
1.3040E-03,2.15742E+00,-5.70391E-02
1.3080E-03,2.10430E+00,-5.39609E-02
1.3120E-03,2.05352E+00,-5.20078E-02
1.3160E-03,2.00352E+00,-4.92266E-02
1.3200E-03,1.95820E+00,-4.67266E-02
1.3240E-03,1.89727E+00,-4.33516E-02
1.3280E-03,1.85273E+00,-4.15703E-02
1.3320E-03,1.81445E+00,-3.91641E-02
1.3360E-03,1.76289E+00,-3.73359E-02
1.3400E-03,1.71211E+00,-3.62266E-02
1.3440E-03,1.66367E+00,-3.41172E-02
1.3480E-03,1.61211E+00,-3.20703E-02
1.3520E-03,1.56445E+00,-3.12266E-02
1.3560E-03,1.51680E+00,-2.95859E-02
1.3600E-03,1.46367E+00,-2.81484E-02
1.3640E-03,1.41914E+00,-2.68203E-02
1.3680E-03,1.38164E+00,-2.48359E-02
1.3720E-03,1.34180E+00,-2.34141E-02
1.3760E-03,1.29102E+00,-2.15703E-02
1.3800E-03,1.24961E+00,-2.06484E-02
1.3840E-03,1.21367E+00,-2.02109E-02
1.3880E-03,1.18477E+00,-1.85078E-02
1.3920E-03,1.14727E+00,-1.67578E-02
1.3960E-03,1.11445E+00,-1.51797E-02
1.4000E-03,1.06602E+00,-1.40391E-02
1.4040E-03,1.02539E+00,-1.37109E-02
1.4080E-03,9.94922E-01,-1.25703E-02
1.4120E-03,9.58984E-01,-1.18516E-02
1.4160E-03,8.97266E-01,-1.02109E-02
1.4200E-03,8.50391E-01,-9.16406E-03
1.4240E-03,8.19141E-01,-8.42969E-03
1.4280E-03,7.96484E-01,-8.16406E-03
1.4320E-03,7.68359E-01,-7.16406E-03
1.4360E-03,7.24609E-01,-6.92969E-03
1.4400E-03,6.76172E-01,-7.47656E-03
1.4440E-03,6.49609E-01,-7.21094E-03
1.4480E-03,6.19922E-01,-6.21094E-03
1.4520E-03,6.03516E-01,-5.77344E-03
1.4560E-03,5.83203E-01,-5.25781E-03
1.4600E-03,5.58984E-01,-4.46094E-03
1.4640E-03,5.23828E-01,-4.00781E-03
1.4680E-03,4.91016E-01,-4.49219E-03
1.4720E-03,4.56641E-01,-4.49219E-03
1.4760E-03,4.32422E-01,-4.63281E-03
1.4800E-03,4.12891E-01,-4.14844E-03
1.4840E-03,3.95703E-01,-3.61719E-03
1.4880E-03,3.68359E-01,-2.94531E-03
1.4920E-03,3.50391E-01,-3.64844E-03
1.4960E-03,3.30078E-01,-4.07031E-03
1.5000E-03,2.80859E-01,-3.22656E-03
1.5040E-03,2.01953E-01,-6.95312E-04
1.5080E-03,1.39453E-01,6.95312E-04
1.5120E-03,7.85156E-02,2.19531E-03
1.5160E-03,3.94531E-02,2.85156E-03
1.5200E-03,1.91406E-02,3.13281E-03
1.5240E-03,8.20313E-03,3.19531E-03
1.5280E-03,3.90625E-04,3.71094E-03
1.5320E-03,-5.07813E-03,3.94531E-03
1.5360E-03,6.64062E-03,3.02344E-03
1.5400E-03,6.75781E-02,4.05469E-03
1.5440E-03,1.37891E-01,5.30469E-03
1.5480E-03,1.74609E-01,6.92969E-03
1.5520E-03,2.00391E-01,8.94531E-03
1.5560E-03,2.22266E-01,1.04141E-02
1.5600E-03,2.41016E-01,1.15234E-02
1.5640E-03,2.83984E-01,1.43828E-02
1.5680E-03,3.17578E-01,1.70234E-02
1.5720E-03,3.42578E-01,1.87734E-02
1.5760E-03,3.72266E-01,2.12266E-02
1.5800E-03,3.90234E-01,2.28672E-02
1.5840E-03,4.05859E-01,2.50547E-02
1.5880E-03,4.26172E-01,2.68047E-02
1.5920E-03,4.52734E-01,2.87422E-02
1.5960E-03,4.92578E-01,3.18828E-02
1.6000E-03,5.36328E-01,3.44766E-02
1.6040E-03,5.59766E-01,3.68359E-02
1.6080E-03,5.88672E-01,3.96953E-02
1.6120E-03,6.01953E-01,4.08672E-02
1.6160E-03,6.29297E-01,4.45547E-02
1.6200E-03,6.49609E-01,4.65859E-02
1.6240E-03,6.83203E-01,4.89141E-02
1.6280E-03,7.25391E-01,5.19766E-02
1.6320E-03,7.75391E-01,5.55078E-02
1.6360E-03,8.02734E-01,5.81328E-02
1.6400E-03,8.31641E-01,6.12891E-02
1.6440E-03,8.74609E-01,6.44453E-02
1.6480E-03,9.16797E-01,6.81797E-02
1.6520E-03,9.48047E-01,7.06328E-02
1.6560E-03,9.85547E-01,7.35234E-02
1.6600E-03,1.02461E+00,7.73828E-02
1.6640E-03,1.05352E+00,8.10547E-02
1.6680E-03,1.08945E+00,8.40703E-02
1.6720E-03,1.12930E+00,8.73359E-02
1.6760E-03,1.16211E+00,9.06797E-02
1.6800E-03,1.19883E+00,9.41953E-02
1.6840E-03,1.23398E+00,9.70078E-02
1.6880E-03,1.27930E+00,1.01195E-01
1.6920E-03,1.32461E+00,1.05320E-01
1.6960E-03,1.36758E+00,1.09070E-01
1.7000E-03,1.40039E+00,1.12492E-01
1.7040E-03,1.43398E+00,1.15977E-01
1.7080E-03,1.48711E+00,1.20305E-01
1.7120E-03,1.53242E+00,1.24648E-01
1.7160E-03,1.58633E+00,1.28820E-01
1.7200E-03,1.63164E+00,1.32555E-01
1.7240E-03,1.66758E+00,1.35398E-01
1.7280E-03,1.71289E+00,1.39258E-01
1.7320E-03,1.75977E+00,1.43430E-01
1.7360E-03,1.79961E+00,1.46555E-01
1.7400E-03,1.84258E+00,1.50789E-01
1.7440E-03,1.88398E+00,1.54617E-01
1.7480E-03,1.92383E+00,1.57898E-01
1.7520E-03,1.97695E+00,1.62727E-01
1.7560E-03,2.02461E+00,1.66945E-01
1.7600E-03,2.07617E+00,1.71086E-01
1.7640E-03,2.12305E+00,1.75039E-01
1.7680E-03,2.16836E+00,1.78586E-01
1.7720E-03,2.21211E+00,1.82758E-01
1.7760E-03,2.26289E+00,1.86570E-01
1.7800E-03,2.30977E+00,1.89805E-01
1.7840E-03,2.34258E+00,1.92836E-01
1.7880E-03,2.38398E+00,1.96773E-01
1.7920E-03,2.43555E+00,2.01273E-01
1.7960E-03,2.48008E+00,2.04992E-01
1.8000E-03,2.52773E+00,2.08945E-01
1.8040E-03,2.57148E+00,2.12164E-01
1.8080E-03,2.62305E+00,2.15945E-01
1.8120E-03,2.66367E+00,2.18680E-01
1.8160E-03,2.71602E+00,2.22430E-01
1.8200E-03,2.75508E+00,2.25633E-01
1.8240E-03,2.80117E+00,2.28961E-01
1.8280E-03,2.85352E+00,2.32086E-01
1.8320E-03,2.88711E+00,2.35164E-01
1.8360E-03,2.92148E+00,2.38227E-01
1.8400E-03,2.97070E+00,2.42070E-01
1.8440E-03,3.01055E+00,2.45133E-01
1.8480E-03,3.05586E+00,2.48664E-01
1.8520E-03,3.09570E+00,2.51258E-01
1.8560E-03,3.12383E+00,2.53727E-01
1.8600E-03,3.14883E+00,2.55742E-01
1.8640E-03,3.20195E+00,2.58195E-01
1.8680E-03,3.23398E+00,2.60117E-01
1.8720E-03,3.26602E+00,2.63086E-01
1.8760E-03,3.31211E+00,2.66664E-01
1.8800E-03,3.33711E+00,2.68820E-01
1.8840E-03,3.38320E+00,2.71711E-01
1.8880E-03,3.42461E+00,2.74039E-01
1.8920E-03,3.45195E+00,2.75414E-01
1.8960E-03,3.47852E+00,2.76664E-01
1.9000E-03,3.50820E+00,2.78961E-01
1.9040E-03,3.53164E+00,2.80898E-01
1.9080E-03,3.56055E+00,2.82742E-01
1.9120E-03,3.58555E+00,2.83492E-01
1.9160E-03,3.59727E+00,2.84617E-01
1.9200E-03,3.63008E+00,2.85586E-01
1.9240E-03,3.66211E+00,2.86805E-01
1.9280E-03,3.68398E+00,2.88758E-01
1.9320E-03,3.70586E+00,2.88789E-01
1.9360E-03,3.71914E+00,2.90133E-01
1.9400E-03,3.74805E+00,2.91086E-01
1.9440E-03,3.76133E+00,2.92039E-01
1.9480E-03,3.77852E+00,2.91836E-01
1.9520E-03,3.79414E+00,2.92711E-01
1.9560E-03,3.82305E+00,2.93914E-01
1.9600E-03,3.85195E+00,2.94180E-01
1.9640E-03,3.85898E+00,2.93727E-01
1.9680E-03,3.87148E+00,2.94086E-01
1.9720E-03,3.89023E+00,2.94039E-01
1.9760E-03,3.90820E+00,2.94695E-01
1.9800E-03,3.90820E+00,2.94008E-01
1.9840E-03,3.91523E+00,2.93117E-01
1.9880E-03,3.91289E+00,2.92352E-01
1.9920E-03,3.92305E+00,2.91867E-01
1.9960E-03,3.93477E+00,2.91195E-01
2.0000E-03,3.93711E+00,2.90227E-01
2.0040E-03,3.94180E+00,2.89570E-01
2.0080E-03,3.93320E+00,2.87523E-01
2.0120E-03,3.93789E+00,2.86820E-01
2.0160E-03,3.94023E+00,2.86680E-01
2.0200E-03,3.93945E+00,2.84836E-01
2.0240E-03,3.93789E+00,2.83070E-01
2.0280E-03,3.93086E+00,2.81867E-01
2.0320E-03,3.92461E+00,2.80398E-01
2.0360E-03,3.92383E+00,2.78664E-01
2.0400E-03,3.91680E+00,2.76352E-01
2.0440E-03,3.89102E+00,2.74430E-01
2.0480E-03,3.89336E+00,2.72227E-01
2.0520E-03,3.88242E+00,2.69867E-01
2.0560E-03,3.87773E+00,2.68289E-01
2.0600E-03,3.85117E+00,2.66039E-01
2.0640E-03,3.84727E+00,2.63836E-01
2.0680E-03,3.83320E+00,2.61492E-01
2.0720E-03,3.81445E+00,2.59789E-01
2.0760E-03,3.79023E+00,2.57336E-01
2.0800E-03,3.76758E+00,2.54117E-01
2.0840E-03,3.73867E+00,2.51414E-01
2.0880E-03,3.71836E+00,2.48195E-01
2.0920E-03,3.70195E+00,2.45555E-01
2.0960E-03,3.68711E+00,2.43102E-01
2.1000E-03,3.66445E+00,2.39008E-01
2.1040E-03,3.63633E+00,2.36430E-01
2.1080E-03,3.59727E+00,2.33383E-01
2.1120E-03,3.57852E+00,2.30508E-01
2.1160E-03,3.54648E+00,2.27102E-01
2.1200E-03,3.52461E+00,2.24039E-01
2.1240E-03,3.50430E+00,2.20820E-01
2.1280E-03,3.48711E+00,2.17727E-01
2.1320E-03,3.45664E+00,2.14742E-01
2.1360E-03,3.41523E+00,2.10852E-01
2.1400E-03,3.36836E+00,2.06789E-01
2.1440E-03,3.33398E+00,2.03945E-01
2.1480E-03,3.30820E+00,2.01289E-01
2.1520E-03,3.27695E+00,1.97258E-01
2.1560E-03,3.24180E+00,1.93977E-01
2.1600E-03,3.19336E+00,1.89914E-01
2.1640E-03,3.15430E+00,1.86023E-01
2.1680E-03,3.11602E+00,1.82852E-01
2.1720E-03,3.07773E+00,1.79617E-01
2.1760E-03,3.04102E+00,1.75711E-01
2.1800E-03,2.98945E+00,1.71164E-01
2.1840E-03,2.94648E+00,1.68055E-01
2.1880E-03,2.91289E+00,1.63883E-01
2.1920E-03,2.86758E+00,1.59789E-01
2.1960E-03,2.80977E+00,1.55898E-01
2.2000E-03,2.75742E+00,1.52414E-01
2.2040E-03,2.70977E+00,1.48727E-01
2.2080E-03,2.67695E+00,1.45742E-01
2.2120E-03,2.62148E+00,1.41430E-01
2.2160E-03,2.58633E+00,1.38180E-01
2.2200E-03,2.53398E+00,1.34336E-01
2.2240E-03,2.47695E+00,1.31164E-01
2.2280E-03,2.43086E+00,1.27320E-01
2.2320E-03,2.39883E+00,1.23977E-01
2.2360E-03,2.35898E+00,1.19977E-01
2.2400E-03,2.30977E+00,1.16789E-01
2.2440E-03,2.26289E+00,1.13289E-01
2.2480E-03,2.21914E+00,1.09883E-01
2.2520E-03,2.16211E+00,1.06273E-01
2.2560E-03,2.10977E+00,1.02258E-01
2.2600E-03,2.05898E+00,9.87578E-02
2.2640E-03,2.01055E+00,9.56172E-02
2.2680E-03,1.97305E+00,9.27422E-02
2.2720E-03,1.92773E+00,8.95234E-02
2.2760E-03,1.88555E+00,8.59297E-02
2.2800E-03,1.83867E+00,8.26328E-02
2.2840E-03,1.79414E+00,7.92422E-02
2.2880E-03,1.75117E+00,7.64141E-02
2.2920E-03,1.69180E+00,7.23828E-02
2.2960E-03,1.64180E+00,6.91484E-02
2.3000E-03,1.60117E+00,6.63359E-02
2.3040E-03,1.54727E+00,6.35234E-02
2.3080E-03,1.49570E+00,6.08047E-02
2.3120E-03,1.43945E+00,5.79609E-02
2.3160E-03,1.41133E+00,5.63828E-02
2.3200E-03,1.38242E+00,5.37891E-02
2.3240E-03,1.34180E+00,5.17578E-02
2.3280E-03,1.29492E+00,4.88672E-02
2.3320E-03,1.24805E+00,4.61484E-02
2.3360E-03,1.20742E+00,4.42109E-02
2.3400E-03,1.16602E+00,4.13359E-02
2.3440E-03,1.12070E+00,3.87422E-02
2.3480E-03,1.07461E+00,3.66328E-02
2.3520E-03,1.04102E+00,3.42734E-02
2.3560E-03,1.01211E+00,3.22109E-02
2.3600E-03,9.73047E-01,3.00391E-02
2.3640E-03,9.37891E-01,2.77266E-02
2.3680E-03,8.84766E-01,2.58672E-02
2.3720E-03,8.35547E-01,2.40859E-02
2.3760E-03,8.05078E-01,2.25391E-02
2.3800E-03,7.80078E-01,2.05859E-02
2.3840E-03,7.37891E-01,1.82109E-02
2.3880E-03,6.91016E-01,1.66953E-02
2.3920E-03,6.42578E-01,1.47578E-02
2.3960E-03,6.10547E-01,1.37422E-02
2.4000E-03,5.92578E-01,1.23359E-02
2.4040E-03,5.65234E-01,1.00078E-02
2.4080E-03,5.23047E-01,8.44531E-03
2.4120E-03,4.86328E-01,6.99219E-03
2.4160E-03,4.56641E-01,6.11719E-03
2.4200E-03,4.23047E-01,4.49219E-03
2.4240E-03,3.98047E-01,3.99219E-03
2.4280E-03,3.72266E-01,3.05469E-03
2.4320E-03,3.46484E-01,2.24219E-03
2.4360E-03,3.06641E-01,1.13281E-03
2.4400E-03,2.68359E-01,-5.07812E-04
2.4440E-03,2.41016E-01,-1.77344E-03
2.4480E-03,2.19922E-01,-2.28906E-03
2.4520E-03,1.99609E-01,-3.61719E-03
2.4560E-03,1.83984E-01,-4.30469E-03
2.4600E-03,1.71484E-01,-5.28906E-03
2.4640E-03,1.58203E-01,-5.82031E-03
2.4680E-03,1.41797E-01,-6.22656E-03
2.4720E-03,1.37891E-01,-7.41406E-03
2.4760E-03,1.36328E-01,-8.41406E-03
2.4800E-03,1.33984E-01,-8.16406E-03
2.4840E-03,1.25391E-01,-8.27344E-03
2.4880E-03,1.32422E-01,-9.00781E-03
2.4920E-03,1.37891E-01,-9.38281E-03
2.4960E-03,1.48047E-01,-9.07031E-03
2.5000E-03,1.51172E-01,-8.41406E-03
2.5040E-03,1.04297E-01,-4.52344E-03
2.5080E-03,5.50781E-02,-2.03906E-03
2.5120E-03,2.92969E-02,-2.42187E-04
2.5160E-03,1.44531E-02,8.04688E-04
2.5200E-03,6.64062E-03,1.94531E-03
2.5240E-03,-1.17188E-03,2.72656E-03
2.5280E-03,-2.73437E-03,2.36719E-03
2.5320E-03,-5.85938E-03,2.82031E-03
2.5360E-03,1.95312E-03,2.63281E-03
2.5400E-03,4.88281E-02,4.94531E-03
2.5440E-03,1.08984E-01,6.77344E-03
2.5480E-03,1.46484E-01,7.66406E-03
2.5520E-03,1.66016E-01,7.75781E-03
2.5560E-03,1.70703E-01,8.02344E-03
2.5600E-03,1.72266E-01,6.92969E-03
2.5640E-03,1.57422E-01,5.91406E-03
2.5680E-03,1.51953E-01,4.46094E-03
2.5720E-03,1.41016E-01,4.22656E-03
2.5760E-03,1.26953E-01,3.16406E-03
2.5800E-03,1.10547E-01,1.19531E-03
2.5840E-03,1.02734E-01,-1.08594E-03
2.5880E-03,1.02734E-01,-2.66406E-03
2.5920E-03,1.06641E-01,-3.24219E-03
2.5960E-03,1.13672E-01,-4.88281E-03
2.6000E-03,1.23828E-01,-6.63281E-03
2.6040E-03,1.55859E-01,-9.13281E-03
2.6080E-03,1.66797E-01,-1.07578E-02
2.6120E-03,1.73047E-01,-1.18984E-02
2.6160E-03,1.94141E-01,-1.42266E-02
2.6200E-03,2.05078E-01,-1.55703E-02
2.6240E-03,2.26953E-01,-1.77266E-02
2.6280E-03,2.56641E-01,-1.96016E-02
2.6320E-03,2.84766E-01,-2.15703E-02
2.6360E-03,3.23828E-01,-2.33984E-02
2.6400E-03,3.64453E-01,-2.59453E-02
2.6440E-03,3.89453E-01,-2.84922E-02
2.6480E-03,4.12109E-01,-3.09609E-02
2.6520E-03,4.31641E-01,-3.30078E-02
2.6560E-03,4.62109E-01,-3.51797E-02
2.6600E-03,4.94141E-01,-3.72578E-02
2.6640E-03,5.23047E-01,-3.91016E-02
2.6680E-03,5.59766E-01,-4.14297E-02
2.6720E-03,5.88672E-01,-4.35391E-02
2.6760E-03,6.06641E-01,-4.64297E-02
2.6800E-03,6.21484E-01,-4.80859E-02
2.6840E-03,6.44922E-01,-5.02266E-02
2.6880E-03,6.70703E-01,-5.18359E-02
2.6920E-03,7.27734E-01,-5.53984E-02
2.6960E-03,7.75391E-01,-5.85859E-02
2.7000E-03,8.03516E-01,-6.14609E-02
2.7040E-03,8.32422E-01,-6.40078E-02
2.7080E-03,8.64453E-01,-6.57422E-02
2.7120E-03,9.01172E-01,-6.78828E-02
2.7160E-03,9.38672E-01,-7.01484E-02
2.7200E-03,9.80078E-01,-7.27891E-02
2.7240E-03,1.00664E+00,-7.52734E-02
2.7280E-03,1.03789E+00,-7.82109E-02
2.7320E-03,1.07305E+00,-8.16172E-02
2.7360E-03,1.11289E+00,-8.43828E-02
2.7400E-03,1.15430E+00,-8.82266E-02
2.7440E-03,1.18711E+00,-9.00859E-02
2.7480E-03,1.22305E+00,-9.30078E-02
2.7520E-03,1.24648E+00,-9.53359E-02
2.7560E-03,1.28008E+00,-9.86953E-02
2.7600E-03,1.32148E+00,-1.01383E-01
2.7640E-03,1.35820E+00,-1.03648E-01
2.7680E-03,1.38789E+00,-1.05523E-01
2.7720E-03,1.40664E+00,-1.08070E-01
2.7760E-03,1.43789E+00,-1.10742E-01
2.7800E-03,1.48477E+00,-1.12898E-01
2.7840E-03,1.51055E+00,-1.15242E-01
2.7880E-03,1.54336E+00,-1.17211E-01
2.7920E-03,1.58398E+00,-1.19930E-01
2.7960E-03,1.62461E+00,-1.22586E-01
2.8000E-03,1.65430E+00,-1.25008E-01
2.8040E-03,1.70586E+00,-1.28023E-01
2.8080E-03,1.73945E+00,-1.28883E-01
2.8120E-03,1.77461E+00,-1.31430E-01
2.8160E-03,1.80742E+00,-1.33508E-01
2.8200E-03,1.83867E+00,-1.35930E-01
2.8240E-03,1.87773E+00,-1.38758E-01
2.8280E-03,1.91133E+00,-1.40336E-01
2.8320E-03,1.94102E+00,-1.42211E-01
2.8360E-03,1.96680E+00,-1.44086E-01
2.8400E-03,1.99883E+00,-1.46195E-01
2.8440E-03,2.03789E+00,-1.47930E-01
2.8480E-03,2.06367E+00,-1.49836E-01
2.8520E-03,2.09570E+00,-1.51148E-01
2.8560E-03,2.12227E+00,-1.51883E-01
2.8600E-03,2.15117E+00,-1.53773E-01
2.8640E-03,2.17852E+00,-1.55008E-01
2.8680E-03,2.21758E+00,-1.56555E-01
2.8720E-03,2.24102E+00,-1.57602E-01
2.8760E-03,2.25977E+00,-1.59289E-01
2.8800E-03,2.29414E+00,-1.60492E-01
2.8840E-03,2.32227E+00,-1.61523E-01
2.8880E-03,2.34648E+00,-1.62414E-01
2.8920E-03,2.36992E+00,-1.63242E-01
2.8960E-03,2.40039E+00,-1.64227E-01
2.9000E-03,2.42148E+00,-1.65289E-01
2.9040E-03,2.44570E+00,-1.66695E-01
2.9080E-03,2.47383E+00,-1.67664E-01
2.9120E-03,2.49102E+00,-1.67633E-01
2.9160E-03,2.52852E+00,-1.68508E-01
2.9200E-03,2.54883E+00,-1.68914E-01
2.9240E-03,2.57070E+00,-1.69508E-01
2.9280E-03,2.57617E+00,-1.68992E-01
2.9320E-03,2.59883E+00,-1.69242E-01
2.9360E-03,2.61055E+00,-1.69773E-01
2.9400E-03,2.62930E+00,-1.69461E-01
2.9440E-03,2.65039E+00,-1.69945E-01
2.9480E-03,2.66133E+00,-1.69883E-01
2.9520E-03,2.67930E+00,-1.69289E-01
2.9560E-03,2.69805E+00,-1.69539E-01
2.9600E-03,2.70898E+00,-1.69586E-01
2.9640E-03,2.72773E+00,-1.69633E-01
2.9680E-03,2.73555E+00,-1.68773E-01
2.9720E-03,2.74961E+00,-1.68367E-01
2.9760E-03,2.77461E+00,-1.68211E-01
2.9800E-03,2.79258E+00,-1.67773E-01
2.9840E-03,2.79883E+00,-1.67883E-01
2.9880E-03,2.79805E+00,-1.66852E-01
2.9920E-03,2.80195E+00,-1.66289E-01
2.9960E-03,2.81445E+00,-1.66023E-01
3.0000E-03,2.80820E+00,-1.64852E-01
3.0040E-03,2.81914E+00,-1.63648E-01
3.0080E-03,2.83086E+00,-1.62492E-01
3.0120E-03,2.82695E+00,-1.60961E-01
3.0160E-03,2.82617E+00,-1.59492E-01
3.0200E-03,2.83086E+00,-1.58773E-01
3.0240E-03,2.82930E+00,-1.57758E-01
3.0280E-03,2.83242E+00,-1.56555E-01
3.0320E-03,2.82773E+00,-1.55414E-01
3.0360E-03,2.83008E+00,-1.53852E-01
3.0400E-03,2.80195E+00,-1.51117E-01
3.0440E-03,2.80430E+00,-1.50617E-01
3.0480E-03,2.80039E+00,-1.49180E-01
3.0520E-03,2.80352E+00,-1.47305E-01
3.0560E-03,2.77852E+00,-1.45617E-01
3.0600E-03,2.77930E+00,-1.43992E-01
3.0640E-03,2.77930E+00,-1.42180E-01
3.0680E-03,2.76602E+00,-1.41070E-01
3.0720E-03,2.75586E+00,-1.38867E-01
3.0760E-03,2.73086E+00,-1.36664E-01
3.0800E-03,2.72070E+00,-1.34164E-01
3.0840E-03,2.70117E+00,-1.32148E-01
3.0880E-03,2.68789E+00,-1.30445E-01
3.0920E-03,2.67070E+00,-1.27898E-01
3.0960E-03,2.65508E+00,-1.26367E-01
3.1000E-03,2.63789E+00,-1.24664E-01
3.1040E-03,2.62227E+00,-1.22602E-01
3.1080E-03,2.59883E+00,-1.20102E-01
3.1120E-03,2.57305E+00,-1.16242E-01
3.1160E-03,2.56211E+00,-1.14461E-01
3.1200E-03,2.54258E+00,-1.13539E-01
3.1240E-03,2.51445E+00,-1.11289E-01
3.1280E-03,2.50273E+00,-1.08273E-01
3.1320E-03,2.49102E+00,-1.05086E-01
3.1360E-03,2.45352E+00,-1.02352E-01
3.1400E-03,2.43867E+00,-1.01195E-01
3.1440E-03,2.42305E+00,-9.90547E-02
3.1480E-03,2.39648E+00,-9.65547E-02
3.1520E-03,2.37461E+00,-9.33359E-02
3.1560E-03,2.36055E+00,-9.11641E-02
3.1600E-03,2.34180E+00,-8.94922E-02
3.1640E-03,2.30820E+00,-8.69766E-02
3.1680E-03,2.27617E+00,-8.41016E-02
3.1720E-03,2.25039E+00,-8.18984E-02
3.1760E-03,2.22461E+00,-8.00078E-02
3.1800E-03,2.20430E+00,-7.77422E-02
3.1840E-03,2.17148E+00,-7.58828E-02
3.1880E-03,2.12461E+00,-7.30547E-02
3.1920E-03,2.10508E+00,-7.16953E-02
3.1960E-03,2.08711E+00,-6.97266E-02
3.2000E-03,2.05352E+00,-6.76016E-02
3.2040E-03,2.03867E+00,-6.48047E-02
3.2080E-03,2.00820E+00,-6.25703E-02
3.2120E-03,1.97539E+00,-6.04297E-02
3.2160E-03,1.92773E+00,-5.78203E-02
3.2200E-03,1.89961E+00,-5.55391E-02
3.2240E-03,1.88008E+00,-5.40234E-02
3.2280E-03,1.84727E+00,-5.22109E-02
3.2320E-03,1.82305E+00,-4.98516E-02
3.2360E-03,1.79648E+00,-4.75703E-02
3.2400E-03,1.76836E+00,-4.52109E-02
3.2440E-03,1.73945E+00,-4.36172E-02
3.2480E-03,1.70508E+00,-4.22422E-02
3.2520E-03,1.67461E+00,-4.07891E-02
3.2560E-03,1.63711E+00,-3.85859E-02
3.2600E-03,1.59883E+00,-3.66172E-02
3.2640E-03,1.56211E+00,-3.49609E-02
3.2680E-03,1.52852E+00,-3.40078E-02
3.2720E-03,1.49961E+00,-3.24453E-02
3.2760E-03,1.47461E+00,-3.11797E-02
3.2800E-03,1.44570E+00,-2.95859E-02
3.2840E-03,1.41445E+00,-2.72734E-02
3.2880E-03,1.38477E+00,-2.64766E-02
3.2920E-03,1.36602E+00,-2.48984E-02
3.2960E-03,1.33008E+00,-2.34922E-02
3.3000E-03,1.29414E+00,-2.20078E-02
3.3040E-03,1.26133E+00,-2.08516E-02
3.3080E-03,1.22461E+00,-1.94297E-02
3.3120E-03,1.19961E+00,-1.82109E-02
3.3160E-03,1.17617E+00,-1.71797E-02
3.3200E-03,1.15820E+00,-1.56328E-02
3.3240E-03,1.11133E+00,-1.41953E-02
3.3280E-03,1.08242E+00,-1.33984E-02
3.3320E-03,1.06211E+00,-1.19297E-02
3.3360E-03,1.03477E+00,-1.07109E-02
3.3400E-03,1.01133E+00,-9.41406E-03
3.3440E-03,9.91797E-01,-8.22656E-03
3.3480E-03,9.58984E-01,-6.72656E-03
3.3520E-03,9.28516E-01,-6.28906E-03
3.3560E-03,9.06641E-01,-5.60156E-03
3.3600E-03,8.79297E-01,-5.85156E-03
3.3640E-03,8.46484E-01,-5.08594E-03
3.3680E-03,8.17578E-01,-4.64844E-03
3.3720E-03,7.95703E-01,-3.10156E-03
3.3760E-03,7.73047E-01,-2.35156E-03
3.3800E-03,7.47266E-01,-1.69531E-03
3.3840E-03,7.21484E-01,-1.10156E-03
3.3880E-03,6.80078E-01,-8.04687E-04
3.3920E-03,6.45703E-01,-3.67187E-04
3.3960E-03,6.30859E-01,6.17188E-04
3.4000E-03,6.08203E-01,1.30469E-03
3.4040E-03,5.94922E-01,1.47656E-03
3.4080E-03,5.83203E-01,1.03906E-03
